Id,Label,timeset,modularity_class,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Authority,Hub,clustering
5521,5521,,4,4,5,9,4,5,9,12,0.18635,0.193753,0.000364,0.000003,0.000003,0.5
5531,5531,,4,5,6,11,5,6,11,11,0.218438,0.228035,0.000814,0.000001,0.000036,0.433333
5546,5546,,4,2,2,4,2,2,4,12,0.179466,0.185262,0.000196,0.000001,0.000001,0
5547,5547,,4,3,3,6,3,3,6,12,0.179478,0.185435,0.000196,0.000001,0.000001,0.333333
5548,5548,,4,4,4,8,4,4,8,12,0.186338,0.19358,0.000168,0.000003,0.000003,0.75
1856,1856,,2,6,6,12,8,8,16,10,0.283999,0.301494,0.000004,0.003802,0.003833,0.666667
182,182,,2,1,1,2,1,1,2,10,0.274596,0.289361,0,0.001325,0.001319,0
5461,5461,,3,2,2,4,4,4,8,12,0.180725,0.186394,0.000334,0.000001,0.000001,0
5488,5488,,3,2,2,4,3,3,6,12,0.181168,0.187025,0.000006,0.000002,0.000002,0
7252,7252,,3,3,3,6,5,5,10,12,0.180736,0.186567,0.001002,0.000001,0.000001,0.333333
469,469,,5,79,78,157,114,115,229,9,0.325734,0.36303,0.003169,0.064169,0.063398,0.161798
534,534,,5,39,40,79,59,54,113,9,0.320204,0.350896,0.000681,0.04012,0.040476,0.352439
599,599,,5,130,130,260,162,162,324,9,0.333564,0.379534,0.008089,0.116462,0.115489,0.238814
1590,1590,,7,67,69,136,118,123,241,9,0.355506,0.392796,0.00355,0.08233,0.082859,0.394075
1613,1613,,5,109,110,219,175,181,356,9,0.351009,0.394678,0.0046,0.113006,0.11223,0.271097
1633,1633,,26,16,16,32,17,18,35,10,0.302167,0.327678,0.003049,0.013473,0.013208,0.264706
1636,1636,,5,52,52,104,59,59,118,9,0.31541,0.349477,0.001925,0.050536,0.050726,0.307692
1638,1638,,5,80,82,162,117,120,237,9,0.334376,0.376056,0.011109,0.081713,0.083712,0.286659
1701,1701,,5,169,169,338,241,240,481,9,0.372531,0.424108,0.028216,0.128503,0.128515,0.15522
1754,1754,,2,19,20,39,23,24,47,10,0.295485,0.317326,0.002806,0.011543,0.011759,0.315789
1759,1759,,5,1,3,4,1,3,4,10,0.285375,0.304779,0,0.001325,0.005047,1
1779,1779,,2,15,15,30,18,19,37,10,0.297495,0.321407,0.000056,0.009677,0.009702,0.466667
1885,1885,,2,38,38,76,45,45,90,10,0.312846,0.341589,0.00675,0.020776,0.02076,0.312821
1892,1892,,2,24,25,49,33,33,66,10,0.31079,0.33646,0.000225,0.017701,0.019962,0.618333
1904,1904,,2,2,3,5,3,4,7,10,0.279083,0.29535,0,0.00173,0.002499,1
1926,1926,,2,19,19,38,23,23,46,10,0.296,0.318375,0.002849,0.014639,0.01455,0.488304
1941,1941,,2,3,3,6,4,4,8,10,0.275355,0.290978,0.000054,0.001623,0.001617,0.666667
1948,1948,,2,6,6,12,7,7,14,10,0.282415,0.302295,0.000001,0.004592,0.004579,0.866667
2179,2179,,30,73,75,148,120,118,238,9,0.353807,0.394355,0.006396,0.062921,0.062938,0.298018
2188,2188,,30,165,166,331,291,294,585,9,0.387019,0.437627,0.053219,0.111195,0.111456,0.148229
2206,2206,,30,39,38,77,58,58,116,9,0.320027,0.350574,0.003683,0.021124,0.023304,0.321795
2207,2207,,30,33,32,65,46,43,89,9,0.321596,0.351262,0.002684,0.029492,0.026375,0.387395
2223,2223,,30,34,35,69,45,46,91,9,0.325037,0.356517,0.003652,0.028296,0.030678,0.319069
2564,2564,,34,81,83,164,145,145,290,9,0.345257,0.384918,0.050748,0.052309,0.05242,0.18851
2650,2650,,2,36,35,71,56,55,111,9,0.323869,0.352596,0.01323,0.017,0.016906,0.238095
2709,2709,,2,67,67,134,106,105,211,9,0.324561,0.360194,0.027229,0.026922,0.02684,0.127318
2789,2789,,2,35,35,70,48,53,101,10,0.320382,0.349096,0.012458,0.019196,0.019169,0.229412
2851,2851,,2,41,41,82,74,74,148,9,0.323289,0.354765,0.006441,0.026785,0.026543,0.251829
2874,2874,,2,23,23,46,28,27,55,10,0.299688,0.324415,0.001878,0.014424,0.012152,0.315217
2894,2894,,2,9,10,19,11,12,23,10,0.30725,0.330941,0.000006,0.009619,0.013093,0.654545
2895,2895,,2,27,27,54,40,40,80,10,0.308169,0.335371,0.001147,0.019876,0.019228,0.43254
2899,2899,,2,32,32,64,39,42,81,9,0.306532,0.332535,0.00295,0.021183,0.017661,0.294118
2902,2902,,2,20,20,40,26,26,52,10,0.29413,0.315626,0.00036,0.009261,0.009376,0.323684
2939,2939,,7,75,76,151,103,104,207,9,0.343245,0.382481,0.004743,0.081628,0.082447,0.35386
3093,3093,,30,92,92,184,221,221,442,9,0.348467,0.389712,0.018579,0.063732,0.063611,0.202197
3488,3488,,2,48,48,96,52,52,104,9,0.317946,0.346399,0.001153,0.029978,0.030029,0.472048
3520,3520,,2,34,34,68,47,47,94,10,0.302611,0.328398,0.000138,0.020751,0.020865,0.619048
3720,3720,,2,38,38,76,51,50,101,10,0.322134,0.349402,0.004496,0.023931,0.023932,0.472262
3722,3722,,2,20,20,40,28,28,56,10,0.293651,0.31562,0.000302,0.014517,0.014531,0.565789
3752,3752,,2,67,67,134,100,100,200,9,0.333372,0.368552,0.001466,0.056482,0.056419,0.390694
3861,3861,,2,32,32,64,39,39,78,10,0.306077,0.331165,0.000156,0.023951,0.023964,0.732863
3876,3876,,2,81,81,162,95,95,190,9,0.334144,0.371105,0.002522,0.047903,0.047908,0.314198
4029,4029,,7,158,159,317,240,241,481,9,0.349861,0.398247,0.03963,0.073587,0.073707,0.066476
4067,4067,,2,8,8,16,10,10,20,10,0.289381,0.308881,0.000004,0.006704,0.006728,0.553571
4237,4237,,3,2,3,5,2,3,5,12,0.193652,0.200532,0.000333,0.000003,0.000003,0.666667
5463,5463,,3,1,1,2,1,1,2,12,0.193496,0.199781,0,0.000003,0.000003,0
5511,5511,,3,1,1,2,1,1,2,12,0.193496,0.199781,0,0.000003,0.000003,0
5526,5526,,3,1,1,2,1,1,2,12,0.193496,0.199781,0,0.000003,0.000003,0
7275,7275,,2,1,1,2,1,1,2,12,0.203325,0.209826,0,0.000009,0.000009,0
7255,7255,,3,1,1,2,1,1,2,11,0.202725,0.210093,0,0.000015,0.000015,0
209,209,,5,5,5,10,7,7,14,10,0.260469,0.279563,0,0.003656,0.003628,1
231,231,,5,18,18,36,24,25,49,10,0.297556,0.324426,0.000172,0.015546,0.015502,0.513072
1335,1335,,5,59,59,118,84,81,165,9,0.31617,0.350981,0.00156,0.056077,0.056778,0.301412
1353,1353,,5,59,59,118,77,75,152,9,0.310356,0.344596,0.001641,0.045313,0.045318,0.234746
1386,1386,,5,112,115,227,153,158,311,9,0.332718,0.375101,0.015149,0.061552,0.062316,0.079207
211,211,,5,2,2,4,2,2,4,10,0.246751,0.261141,0,0.000781,0.000777,1
216,216,,5,2,2,4,2,2,4,10,0.246751,0.261141,0,0.000781,0.000777,1
220,220,,5,6,6,12,8,8,16,10,0.286423,0.307586,0,0.006321,0.006265,0.933333
221,221,,5,8,8,16,12,12,24,10,0.28685,0.30851,0.000011,0.007712,0.007653,0.785714
227,227,,5,1,1,2,1,1,2,10,0.24673,0.260968,0,0.000769,0.000764,0
230,230,,5,3,3,6,5,5,10,10,0.259743,0.278033,0,0.002496,0.002479,1
234,234,,6,2,2,4,2,2,4,10,0.246857,0.261401,0,0.000782,0.000778,1
235,235,,5,4,4,8,5,5,10,10,0.260094,0.278708,0,0.002929,0.002901,1
237,237,,6,3,3,6,3,3,6,10,0.246899,0.261632,0.000669,0.000769,0.000778,0.25
238,238,,6,3,3,6,3,3,6,10,0.284559,0.303688,0.000239,0.003447,0.003415,0.666667
242,242,,5,1,1,2,1,1,2,10,0.24673,0.260968,0,0.000769,0.000764,0
243,243,,6,2,2,4,2,2,4,10,0.246772,0.261199,0.000334,0.000769,0.000764,0
244,244,,6,7,7,14,7,7,14,10,0.246983,0.262325,0.003007,0.000849,0.000833,0.125
246,246,,5,14,13,27,19,19,38,10,0.288081,0.310329,0.000473,0.00936,0.008326,0.549451
280,280,,5,6,6,12,9,8,17,10,0.285771,0.3062,0,0.005515,0.005508,1
287,287,,5,52,54,106,67,68,135,9,0.325073,0.360956,0.001999,0.061523,0.061756,0.402516
344,344,,5,82,82,164,108,107,215,10,0.308861,0.349608,0.001198,0.075576,0.07585,0.253086
1044,1044,,5,19,17,36,30,27,57,10,0.292135,0.317444,0.001946,0.011357,0.010282,0.377193
1084,1084,,5,23,24,47,33,34,67,10,0.317317,0.345572,0.000471,0.02227,0.022378,0.387681
1094,1094,,5,6,5,11,6,5,11,10,0.286594,0.306691,0.000001,0.00594,0.005815,0.866667
1128,1128,,5,82,83,165,126,126,252,9,0.34041,0.382154,0.006369,0.074841,0.075028,0.279606
1157,1157,,5,51,51,102,65,65,130,9,0.325,0.360535,0.005466,0.043967,0.044119,0.256078
1229,1229,,5,156,155,311,270,271,541,9,0.370095,0.42241,0.027673,0.139729,0.13799,0.197681
1246,1246,,5,52,52,104,57,57,114,10,0.306728,0.341557,0.000231,0.057247,0.057303,0.450226
1264,1264,,5,24,24,48,27,27,54,10,0.300719,0.328393,0.000304,0.027243,0.027144,0.478333
1273,1273,,5,33,33,66,40,41,81,9,0.308729,0.340081,0.000638,0.043377,0.04425,0.529412
1320,1320,,5,3,3,6,3,3,6,10,0.250717,0.266992,0,0.002206,0.002187,0.833333
1399,1399,,5,10,9,19,11,10,21,10,0.265942,0.286901,0.000033,0.007597,0.007116,0.511111
1423,1423,,5,8,7,15,9,8,17,10,0.260094,0.279159,0.000001,0.004083,0.003604,0.589286
1524,1524,,5,113,109,222,168,164,332,9,0.35994,0.403681,0.00587,0.124862,0.119957,0.282848
2072,2072,,30,87,98,185,146,156,302,9,0.334647,0.375386,0.01641,0.045094,0.0462,0.14832
2074,2074,,30,34,21,55,46,29,75,10,0.287565,0.311385,0.000443,0.015326,0.010689,0.331551
2177,2177,,5,46,47,93,70,75,145,9,0.317527,0.350759,0.000415,0.048462,0.046917,0.430697
2236,2236,,5,49,50,99,81,82,163,9,0.323361,0.358036,0.002729,0.04587,0.050701,0.380392
2241,2241,,30,92,91,183,124,125,249,9,0.363247,0.406696,0.011261,0.081247,0.081254,0.28452
2985,2985,,7,118,117,235,171,170,341,9,0.35612,0.401909,0.016318,0.099143,0.099013,0.199406
3998,3998,,5,99,99,198,189,190,379,9,0.311562,0.352954,0.001795,0.081783,0.080845,0.208889
5552,5552,,5,5,5,10,5,6,11,10,0.260469,0.279563,0,0.003656,0.003628,1
5553,5553,,5,1,1,2,1,1,2,10,0.24673,0.260968,0,0.000769,0.000764,0
6492,6492,,5,5,5,10,7,7,14,10,0.260469,0.279563,0,0.003465,0.003444,0.9
214,214,,6,2,2,4,2,2,4,11,0.198051,0.205666,0,0.000025,0.000025,0
222,222,,6,1,1,2,1,1,2,11,0.198078,0.205666,0,0.000013,0.000014,0
236,236,,6,1,1,2,1,1,2,11,0.198037,0.205493,0,0.000013,0.000012,0.5
239,239,,6,1,1,2,1,1,2,11,0.198078,0.205666,0,0.000013,0.000014,0
240,240,,6,2,1,3,2,1,3,12,0.165358,0.169862,0.000334,0.000014,0,0.5
5555,5555,,6,1,2,3,1,2,3,11,0.198105,0.205897,0.000334,0,0.000014,0.5
245,245,,5,13,13,26,28,31,59,10,0.287565,0.309862,0.000017,0.006159,0.006557,0.56044
253,253,,5,12,13,25,17,19,36,10,0.285827,0.307222,0.000392,0.004682,0.005927,0.505495
273,273,,5,33,31,64,47,45,92,9,0.32056,0.351156,0.004787,0.028571,0.026087,0.290553
883,883,,5,12,9,21,19,16,35,10,0.288485,0.309269,0.000036,0.006184,0.005042,0.560606
886,886,,5,8,8,16,16,16,32,10,0.289062,0.309933,0.000006,0.005341,0.005363,0.767857
897,897,,5,18,17,35,30,29,59,10,0.290693,0.31503,0.001043,0.010621,0.010536,0.374269
970,970,,5,13,14,27,21,20,41,10,0.290781,0.313716,0.001362,0.006316,0.00678,0.395604
4059,4059,,5,63,63,126,100,94,194,9,0.320417,0.356271,0.016183,0.029002,0.028976,0.129939
247,247,,5,2,2,4,2,2,4,11,0.223981,0.234287,0,0.000229,0.000225,1
248,248,,5,27,28,55,38,38,76,9,0.321274,0.349714,0.003038,0.023618,0.026596,0.305376
298,298,,5,10,10,20,11,11,22,10,0.286907,0.308245,0.000016,0.007652,0.005886,0.654545
249,249,,5,1,1,2,1,1,2,10,0.243175,0.254681,0,0.000427,0.000379,0
251,251,,5,1,0,1,1,0,1,0,0,0,0,0.000427,0,0
252,252,,5,1,1,2,1,1,2,10,0.243175,0.254681,0,0.000427,0.000379,0
270,270,,5,7,7,14,14,13,27,10,0.287737,0.30923,0.000065,0.003707,0.006007,0.5
345,345,,5,121,120,241,179,176,355,9,0.352467,0.398698,0.005034,0.117696,0.117018,0.236689
813,813,,5,70,69,139,108,102,210,9,0.343163,0.382204,0.019345,0.043626,0.041657,0.167495
1050,1050,,5,9,10,19,15,14,29,10,0.280712,0.303527,0.000271,0.007021,0.008706,0.366667
1059,1059,,5,8,10,18,12,15,27,10,0.285629,0.305092,0.000167,0.002269,0.004735,0.522222
1063,1063,,5,5,4,9,8,7,15,10,0.25367,0.269222,0.000002,0.003464,0.001559,0.65
1107,1107,,5,55,54,109,71,69,140,9,0.319531,0.354178,0.012214,0.030384,0.029184,0.181791
3682,3682,,2,167,168,335,233,234,467,9,0.364762,0.415197,0.034169,0.087026,0.087165,0.140255
3714,3714,,2,68,71,139,90,93,183,9,0.361518,0.399806,0.006823,0.065492,0.066431,0.342656
5556,5556,,5,1,1,2,1,1,2,10,0.243175,0.254681,0,0.000427,0.000379,0
1062,1062,,5,6,6,12,8,8,16,10,0.231324,0.244039,0.000669,0.000557,0.000481,0.5
4162,4162,,5,10,12,22,17,19,36,10,0.285037,0.305663,0.000304,0.004636,0.005037,0.431818
260,260,,5,16,16,32,25,25,50,10,0.302738,0.326036,0.002587,0.012054,0.00967,0.216374
261,261,,5,2,0,2,2,0,2,0,0,0,0,0.000574,0,1
262,262,,5,2,2,4,3,3,6,10,0.242848,0.255526,0,0.000574,0.000652,1
263,263,,5,2,2,4,2,2,4,10,0.242848,0.255526,0,0.000574,0.000652,1
267,267,,5,1,1,2,1,1,2,11,0.232405,0.242402,0,0.000155,0.000193,0
275,275,,5,2,2,4,4,6,10,10,0.242848,0.255526,0,0.000574,0.000652,1
276,276,,5,1,1,2,2,2,4,11,0.232405,0.242402,0,0.000155,0.000193,0
6730,6730,,5,2,1,3,3,2,5,10,0.242766,0.255179,0,0.000574,0.000459,1
6972,6972,,5,1,2,3,1,2,3,10,0.242848,0.255526,0,0.000155,0.000652,1
264,264,,5,2,2,4,4,4,8,10,0.243524,0.256305,0,0.000515,0.000518,1
268,268,,5,1,1,2,1,1,2,10,0.242766,0.255179,0,0.000419,0.000459,0
269,269,,5,1,2,3,1,2,3,10,0.242848,0.255526,0,0.000419,0.000652,1
286,286,,5,20,19,39,30,29,59,10,0.288369,0.315299,0.000022,0.02116,0.020949,0.360526
490,490,,5,73,73,146,95,97,192,10,0.304559,0.340825,0.000982,0.057346,0.057222,0.210046
492,492,,5,75,75,150,92,92,184,10,0.30363,0.340548,0.001859,0.058118,0.058063,0.166126
521,521,,5,49,50,99,67,70,137,9,0.317562,0.349938,0.000806,0.047436,0.047473,0.306939
523,523,,5,55,56,111,81,81,162,10,0.299222,0.331874,0.000598,0.043705,0.043743,0.193506
1418,1418,,5,23,24,47,29,30,59,10,0.296395,0.324117,0.000351,0.02297,0.02259,0.38
1739,1739,,5,46,44,90,61,59,120,9,0.312169,0.345956,0.000372,0.056275,0.053767,0.430435
5562,5562,,5,18,18,36,24,24,48,10,0.258163,0.28143,0.000006,0.0134,0.013299,0.114379
290,290,,5,1,1,2,1,1,2,11,0.208255,0.21708,0,0.000991,0.000068,1
293,293,,5,19,19,38,25,26,51,9,0.298202,0.324086,0.000057,0.024351,0.024351,0.505848
295,295,,5,5,4,9,5,4,9,10,0.260446,0.280007,0.000004,0.003158,0.003072,0.6
296,296,,5,5,5,10,5,5,10,10,0.262985,0.281634,0.000335,0.004236,0.004248,0.566667
1154,1154,,5,14,13,27,17,16,33,10,0.28745,0.309942,0.000859,0.011544,0.009157,0.472527
1156,1156,,5,4,4,8,5,5,10,10,0.258463,0.27633,0,0.00305,0.003079,1
1435,1435,,5,8,8,16,8,8,16,10,0.288947,0.311409,0.000002,0.009747,0.009978,0.722222
1512,1512,,5,35,35,70,49,49,98,9,0.302801,0.333492,0.001538,0.039283,0.037508,0.377778
1551,1551,,5,51,51,102,68,68,136,9,0.330055,0.363707,0.000324,0.069498,0.069489,0.490196
1606,1606,,5,60,60,120,74,73,147,9,0.319814,0.358267,0.000449,0.076084,0.076227,0.414689
2176,2176,,30,57,57,114,98,100,198,9,0.326102,0.359678,0.002308,0.039537,0.039638,0.323956
5804,5804,,5,3,3,6,3,3,6,10,0.245784,0.260602,0,0.001237,0.001271,0.666667
342,342,,5,81,79,160,112,110,222,9,0.330282,0.369486,0.002156,0.090844,0.090175,0.34598
629,629,,5,45,43,88,47,45,92,9,0.30598,0.337091,0.000363,0.055378,0.05401,0.40628
7447,7447,,5,8,8,16,10,10,20,10,0.29425,0.316538,0,0.013615,0.013635,0.767857
351,351,,5,86,87,173,112,112,224,9,0.34435,0.384918,0.003264,0.094342,0.094551,0.309276
352,352,,5,47,51,98,64,68,132,10,0.307348,0.342443,0.000425,0.054237,0.05756,0.374811
353,353,,5,30,30,60,33,34,67,10,0.296852,0.325079,0.000072,0.031083,0.031099,0.393103
415,415,,5,29,29,58,30,30,60,10,0.305203,0.336039,0.000055,0.036636,0.036691,0.48399
491,491,,5,66,66,132,75,75,150,10,0.302452,0.337401,0.000933,0.048968,0.048808,0.192774
495,495,,5,31,31,62,34,34,68,9,0.300719,0.329861,0.001722,0.026643,0.026593,0.296774
669,669,,5,40,40,80,45,45,90,9,0.307087,0.339331,0.00011,0.04727,0.047225,0.458333
687,687,,5,35,36,71,44,44,88,10,0.307742,0.3394,0.000709,0.04231,0.043303,0.438095
738,738,,5,9,9,18,10,10,20,10,0.267,0.286006,0.000704,0.00412,0.004123,0.166667
951,951,,5,26,28,54,33,34,67,9,0.314276,0.341277,0.007822,0.015931,0.014733,0.165517
1064,1064,,5,24,25,49,29,30,59,9,0.306695,0.336241,0.000189,0.033077,0.036006,0.544974
1066,1066,,5,7,7,14,10,9,19,10,0.288225,0.310081,0.000001,0.008372,0.008352,0.761905
1070,1070,,5,8,8,16,10,10,20,10,0.293114,0.316178,0.000002,0.010418,0.010377,0.696429
1075,1075,,5,27,28,55,45,46,91,9,0.308696,0.337927,0.000294,0.037528,0.037678,0.560345
1080,1080,,5,11,11,22,14,13,27,9,0.300719,0.325068,0.000007,0.017482,0.017498,0.663636
1120,1120,,5,3,2,5,5,5,10,10,0.242725,0.256894,0,0.002306,0.000576,0.666667
1165,1165,,5,11,9,20,15,16,31,10,0.260681,0.279439,0.000695,0.006864,0.002232,0.401515
1190,1190,,5,28,28,56,34,34,68,10,0.290605,0.320271,0.000287,0.02469,0.024858,0.256614
1194,1194,,5,43,43,86,59,59,118,9,0.312812,0.345937,0.000312,0.059813,0.059978,0.509967
1208,1208,,5,30,29,59,36,35,71,9,0.308465,0.337846,0.000205,0.042432,0.042391,0.54023
1216,1216,,5,22,22,44,30,30,60,9,0.306434,0.334458,0.000047,0.037325,0.037391,0.725108
1253,1253,,5,39,39,78,50,50,100,9,0.30163,0.331644,0.000129,0.036907,0.0371,0.448718
1489,1489,,5,77,77,154,103,103,206,9,0.333487,0.374054,0.001777,0.089718,0.089689,0.379016
1509,1509,,5,40,41,81,61,62,123,9,0.304046,0.334751,0.000128,0.048673,0.049634,0.426829
1526,1526,,5,29,29,58,36,36,72,9,0.308169,0.338626,0.000224,0.033147,0.033195,0.366995
1529,1529,,5,25,24,49,38,37,75,9,0.30896,0.3381,0.000232,0.034663,0.034552,0.498333
1538,1538,,5,56,54,110,64,64,128,9,0.313151,0.350089,0.000513,0.056584,0.055318,0.31526
1561,1561,,5,43,43,86,55,55,110,9,0.308004,0.340382,0.000114,0.057428,0.057609,0.502769
1563,1563,,5,13,13,26,14,14,28,10,0.295183,0.319912,0.000008,0.01839,0.018386,0.551282
1569,1569,,5,26,26,52,32,32,64,9,0.309093,0.340076,0.000253,0.037557,0.037641,0.563077
1587,1587,,5,103,104,207,137,139,276,9,0.33937,0.381927,0.002955,0.104919,0.105121,0.28174
1626,1626,,5,57,58,115,94,94,188,9,0.314242,0.349096,0.000655,0.055391,0.056677,0.257411
1657,1657,,5,49,49,98,69,68,137,9,0.320382,0.353716,0.003184,0.060984,0.060982,0.446854
1737,1737,,5,12,12,24,12,12,24,10,0.283358,0.307778,0,0.018409,0.018465,0.795455
1742,1742,,5,21,19,40,22,20,42,10,0.297495,0.324027,0.000018,0.030245,0.028283,0.57619
2997,2997,,30,71,68,139,172,171,343,9,0.331229,0.368822,0.006895,0.048489,0.047226,0.244483
3144,3144,,30,34,35,69,77,75,152,9,0.314276,0.343223,0.001399,0.022862,0.023348,0.436975
3953,3953,,5,77,76,153,89,88,177,9,0.332144,0.3707,0.005415,0.078951,0.078538,0.290376
3959,3959,,5,21,21,42,22,22,44,10,0.302041,0.330583,0.000037,0.030009,0.030033,0.628571
4161,4161,,5,6,5,11,8,8,16,10,0.288139,0.308995,0.000002,0.006315,0.006185,0.833333
4317,4317,,5,56,56,112,70,70,140,9,0.309027,0.34443,0.001733,0.05016,0.05002,0.227597
5673,5673,,5,10,9,19,14,13,27,9,0.299067,0.322885,0.000004,0.017899,0.016597,0.633333
5783,5783,,5,3,3,6,3,3,6,10,0.271828,0.290354,0.000003,0.004037,0.004089,0.333333
6780,6780,,5,2,2,4,2,2,4,10,0.276649,0.295737,0,0.003868,0.003905,1
304,304,,5,67,67,134,67,67,134,10,0.288571,0.322943,0.000605,0.044149,0.044188,0.206468
441,441,,5,4,4,8,4,4,8,10,0.25192,0.27017,0,0.003383,0.003389,0.833333
535,535,,5,75,75,150,86,86,172,9,0.315341,0.352717,0.001851,0.07323,0.073223,0.326306
657,657,,5,36,36,72,38,38,76,10,0.288369,0.318343,0.000203,0.028847,0.028949,0.318254
680,680,,5,24,24,48,24,24,48,10,0.265355,0.290418,0.000015,0.017467,0.017564,0.396739
691,691,,5,18,18,36,18,18,36,10,0.266704,0.290909,0.000006,0.014807,0.014848,0.477124
699,699,,5,50,50,100,50,50,100,10,0.287938,0.32004,0.000267,0.036229,0.03643,0.315102
1051,1051,,5,58,57,115,101,97,198,9,0.305042,0.33869,0.000403,0.057146,0.058198,0.306452
1054,1054,,5,83,84,167,139,145,284,10,0.309225,0.348184,0.001759,0.072097,0.07227,0.245238
1055,1055,,5,59,61,120,111,113,224,10,0.304142,0.337945,0.000333,0.054778,0.056184,0.285817
1056,1056,,5,84,87,171,155,152,307,9,0.313389,0.354582,0.001563,0.075846,0.076052,0.251959
1197,1197,,5,52,53,105,80,81,161,9,0.320809,0.354621,0.000231,0.06648,0.066687,0.444444
1209,1209,,5,10,10,20,10,10,20,10,0.260188,0.281953,0.000005,0.007842,0.007853,0.411111
1222,1222,,5,52,52,104,52,52,104,10,0.295062,0.326363,0.000426,0.033435,0.033581,0.245852
1225,1225,,5,36,36,72,46,44,90,9,0.302738,0.332587,0.000082,0.036241,0.036289,0.436508
1236,1236,,5,30,30,60,31,31,62,10,0.270579,0.298153,0.000029,0.023036,0.023228,0.347126
1247,1247,,5,7,7,14,7,7,14,10,0.269267,0.290785,0,0.008409,0.008414,0.809524
1251,1251,,5,16,16,32,16,16,32,10,0.280439,0.305176,0.000003,0.017647,0.017682,0.7625
1252,1252,,5,15,15,30,17,17,34,10,0.256169,0.279512,0.000002,0.013065,0.013078,0.595238
1265,1265,,5,9,10,19,9,10,19,10,0.254161,0.27508,0.000014,0.006496,0.006503,0.022222
1323,1323,,5,4,4,8,4,4,8,10,0.261295,0.280317,0,0.003769,0.003746,0.5
1352,1352,,5,7,7,14,7,7,14,10,0.260728,0.280708,0.000001,0.006421,0.00645,0.47619
1356,1356,,5,5,5,10,5,5,10,10,0.266852,0.290024,0.000002,0.006462,0.006516,0.3
1359,1359,,5,14,14,28,14,14,28,10,0.293442,0.318688,0.000026,0.011729,0.0117,0.214286
1439,1439,,5,4,4,8,4,4,8,11,0.234844,0.252482,0.000001,0.002532,0.002535,0
1448,1448,,5,5,5,10,5,5,10,10,0.23996,0.258627,0.000002,0.005279,0.003189,0.4
1458,1458,,5,15,15,30,17,17,34,10,0.2886,0.313479,0.000048,0.010852,0.013023,0.3875
1486,1486,,5,33,33,66,45,45,90,10,0.297342,0.326412,0.00022,0.034681,0.034753,0.368371
1501,1501,,5,40,40,80,43,43,86,10,0.293352,0.323713,0.000058,0.039833,0.039814,0.410256
1505,1505,,5,12,12,24,12,12,24,10,0.25192,0.273341,0.000001,0.007127,0.007171,0.5
1506,1506,,5,19,19,38,22,22,44,10,0.281506,0.306259,0.000011,0.018694,0.018803,0.350877
1508,1508,,5,24,24,48,29,29,58,9,0.296639,0.323953,0.000027,0.028084,0.028114,0.365942
1515,1515,,5,40,40,80,40,40,80,10,0.282415,0.310707,0.000143,0.024102,0.024284,0.3
1519,1519,,5,43,43,86,44,44,88,10,0.299813,0.330377,0.000386,0.036539,0.036662,0.361573
1525,1525,,5,85,85,170,87,87,174,10,0.297741,0.338166,0.001453,0.055168,0.055186,0.208403
1539,1539,,5,36,36,72,36,36,72,10,0.292727,0.322114,0.000053,0.030427,0.030363,0.378571
1545,1545,,5,10,11,21,10,11,21,10,0.279056,0.301645,0.000002,0.008964,0.009555,0.363636
1550,1550,,5,30,30,60,36,37,73,10,0.29848,0.327518,0.000719,0.030234,0.02944,0.325806
1553,1553,,5,42,42,84,42,42,84,10,0.289207,0.31978,0.000133,0.029762,0.029916,0.375145
1562,1562,,5,65,65,130,68,68,136,9,0.313627,0.350372,0.00116,0.057198,0.057257,0.315625
1567,1567,,5,5,5,10,5,5,10,11,0.244659,0.263465,0,0.003301,0.003307,0.5
1650,1650,,5,24,24,48,24,24,48,10,0.280276,0.306401,0.000049,0.020891,0.020907,0.387681
1745,1745,,5,21,20,41,21,20,41,10,0.270783,0.297059,0.000029,0.019418,0.01813,0.457143
3956,3956,,5,21,21,42,21,21,42,10,0.270986,0.297732,0.000015,0.017621,0.017668,0.504762
4309,4309,,5,10,11,21,11,12,23,10,0.276463,0.300261,0.000004,0.007612,0.0081,0.418182
6493,6493,,5,7,8,15,7,8,15,10,0.265917,0.288366,0.000009,0.006482,0.006532,0.428571
350,350,,5,74,75,149,109,110,219,9,0.321739,0.360839,0.001278,0.071421,0.074151,0.277838
582,582,,5,10,10,20,10,10,20,10,0.253536,0.275666,0.000001,0.008829,0.008801,0.333333
636,636,,5,41,41,82,51,52,103,9,0.305235,0.336922,0.002717,0.035302,0.035289,0.310976
666,666,,5,23,23,46,33,32,65,10,0.298727,0.325673,0.000127,0.023365,0.023368,0.474308
1200,1200,,5,16,16,32,17,17,34,9,0.300813,0.327613,0.000012,0.025601,0.025564,0.679167
1206,1206,,5,20,20,40,22,22,44,9,0.303566,0.330605,0.000015,0.032999,0.032915,0.705263
1321,1321,,5,7,7,14,8,8,16,10,0.287909,0.309948,0.000001,0.008992,0.008935,0.714286
1452,1452,,5,35,33,68,51,50,101,9,0.303662,0.333914,0.000522,0.036754,0.036642,0.334454
1520,1520,,5,21,20,41,22,21,43,10,0.29467,0.31972,0.000029,0.027364,0.026931,0.519048
